run,table,token_role,object_type,after_change_status,_rkl_bin,_nll_bin,_entropy_bin,_teacher_stance,_offline_risk_bin,count,share,object_token_count,hallucinated_object_token_rate,hallucination_rate,removed_rate,offline_risk_tail_rate,rkl_base_to_teacher,rkl_base_to_teacher_mean,base_nll,base_nll_mean,base_entropy,base_entropy_mean,teacher_minus_base_nll,teacher_minus_base_nll_mean,rkl_after_to_base,rkl_after_to_base_mean,jsd_after_base,jsd_after_base_mean,delta_logp_after_base,delta_logp_after_base_mean,delta_entropy_after_base,delta_entropy_after_base_mean,after_base_top1_match_rate,after_base_topk_jaccard,after_base_topk_jaccard_mean,stable_rate,sharpen_same_top1_rate,reshape_topk_rate,suppress_emitted_rate,boost_emitted_rate,after_base_topk_jaccard_p50,after_base_topk_jaccard_p75,after_base_topk_jaccard_p90,after_mass_on_base_topk,after_mass_on_base_topk_p50,after_mass_on_base_topk_p75,after_mass_on_base_topk_p90,after_selected_rank,after_selected_rank_p50,after_selected_rank_p75,after_selected_rank_p90,after_teacher_top1_match_rate,base_entropy_p50,base_entropy_p75,base_entropy_p90,base_nll_p50,base_nll_p75,base_nll_p90,base_selected_rank,base_selected_rank_p50,base_selected_rank_p75,base_selected_rank_p90,base_teacher_top1_match_rate,delta_after_base_mass_on_teacher_topk,delta_after_base_mass_on_teacher_topk_p50,delta_after_base_mass_on_teacher_topk_p75,delta_after_base_mass_on_teacher_topk_p90,delta_entropy_after_base_p50,delta_entropy_after_base_p75,delta_entropy_after_base_p90,delta_logp_after_base_p50,delta_logp_after_base_p75,delta_logp_after_base_p90,delta_top1_margin_after_base,delta_top1_margin_after_base_p50,delta_top1_margin_after_base_p75,delta_top1_margin_after_base_p90,delta_top1_prob_after_base,delta_top1_prob_after_base_p50,delta_top1_prob_after_base_p75,delta_top1_prob_after_base_p90,emit_in_after_topk_rate,emit_in_base_topk_rate,emit_in_teacher_topk_rate,jsd_after_base_p50,jsd_after_base_p75,jsd_after_base_p90,jsd_base_teacher,jsd_base_teacher_p50,jsd_base_teacher_p75,jsd_base_teacher_p90,mechanism_stable_rate,riskmask_entropy_selected_rate,riskmask_nll_selected_rate,rkl_after_to_base_p50,rkl_after_to_base_p75,rkl_after_to_base_p90,rkl_base_to_teacher_p50,rkl_base_to_teacher_p75,rkl_base_to_teacher_p90,teacher_entropy,teacher_entropy_p50,teacher_entropy_p75,teacher_entropy_p90,teacher_minus_base_nll_p50,teacher_minus_base_nll_p75,teacher_minus_base_nll_p90,teacher_nll,teacher_nll_p50,teacher_nll_p75,teacher_nll_p90,unique_images,after_base_topk_jaccard_mean_p50,after_base_topk_jaccard_mean_p75,after_base_topk_jaccard_mean_p90,base_entropy_mean_p50,base_entropy_mean_p75,base_entropy_mean_p90,base_nll_mean_p50,base_nll_mean_p75,base_nll_mean_p90,delta_entropy_after_base_mean_p50,delta_entropy_after_base_mean_p75,delta_entropy_after_base_mean_p90,delta_logp_after_base_mean_p50,delta_logp_after_base_mean_p75,delta_logp_after_base_mean_p90,jsd_after_base_mean_p50,jsd_after_base_mean_p75,jsd_after_base_mean_p90,mechanism_boost_emitted_frac,mechanism_boost_emitted_frac_p50,mechanism_boost_emitted_frac_p75,mechanism_boost_emitted_frac_p90,mechanism_reshape_topk_frac,mechanism_reshape_topk_frac_p50,mechanism_reshape_topk_frac_p75,mechanism_reshape_topk_frac_p90,mechanism_sharpen_same_top1_frac,mechanism_sharpen_same_top1_frac_p50,mechanism_sharpen_same_top1_frac_p75,mechanism_sharpen_same_top1_frac_p90,mechanism_stable_frac,mechanism_stable_frac_p50,mechanism_stable_frac_p75,mechanism_stable_frac_p90,mechanism_suppress_emitted_frac,mechanism_suppress_emitted_frac_p50,mechanism_suppress_emitted_frac_p75,mechanism_suppress_emitted_frac_p90,mechanism_unknown_rate,removed_correct_rate,removed_hallucination_rate,riskmask_nll_selected_token_frac,riskmask_nll_selected_token_frac_p50,riskmask_nll_selected_token_frac_p75,riskmask_nll_selected_token_frac_p90,rkl_after_to_base_mean_p50,rkl_after_to_base_mean_p75,rkl_after_to_base_mean_p90,rkl_base_to_teacher_mean_p50,rkl_base_to_teacher_mean_p75,rkl_base_to_teacher_mean_p90,teacher_entropy_mean,teacher_entropy_mean_p50,teacher_entropy_mean_p75,teacher_entropy_mean_p90,teacher_minus_base_nll_mean_p50,teacher_minus_base_nll_mean_p75,teacher_minus_base_nll_mean_p90,teacher_nll_mean,teacher_nll_mean_p50,teacher_nll_mean_p75,teacher_nll_mean_p90,mechanism_boost_emitted_rate,mechanism_reshape_topk_rate,mechanism_sharpen_same_top1_rate,mechanism_suppress_emitted_rate
frozen_rkl_s312,mention_fate_x_teacher_stance,,correct_object,kept_correct,,,,teacher_neutral,,5548,0.34223675,,,0,0,,,0.00102317,,0.037218059,,0.096686804,,-0.00044152971,,0.002196725,,0.00052760883,,0.00071653578,,-0.0031826886,,,0.90314064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933,0.9047619,0.95238095,1,0.01660422,0.081436861,0.27393291,0.0021076625,0.013857906,0.066763245,-8.8539149e-05,0.00072244776,0.010672233,6.5562172e-06,0.00076710949,0.0052136315,2.6925856e-05,0.00019140908,0.0008408887,0.002493391,0,0,0,0.0039053112,0,0,0,0.10368601,0,0,0.5,0.8785298,1,1,1,0.011385484,0,0,0,1,0,0,0.0076604182,0,0,0,0.00010879305,0.0007623257,0.0033580409,0.00010798865,0.00057476161,0.0018609507,0.094596709,0.016170585,0.07585346,0.26923953,-2.1656263e-06,0.00013067191,0.001389004,0.036776529,0.0020528212,0.012556338,0.065640268,,,,
frozen_rkl_s312,mention_fate_x_teacher_stance,,correct_object,kept_correct,,,,teacher_rejects,,3885,0.23965209,,,0,0,,,0.05308547,,0.34320894,,0.66476636,,0.1437832,,0.034673126,,0.0077984456,,-0.047003741,,0.028036869,,,0.88868269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,0.9047619,0.90909091,1,0.53139132,0.94235373,1.4144114,0.1758108,0.46076229,0.84508615,0.014721021,0.073095679,0.16563395,-0.0096023344,0.0084838979,0.062492539,0.0021481863,0.0069433037,0.018536159,0.021278421,0,0,0,0.054997855,0,0,0,0.19740455,0,0,1,0.4958387,0.5,1,1,0.23048048,0,0.33333333,1,1,0,0,0.34710425,0,1,1,0.0087170815,0.029158873,0.079130244,0.013670893,0.041038662,0.10871366,0.7470024,0.63044408,1.021167,1.5120523,0.050465186,0.14213169,0.32764292,0.48699214,0.26142058,0.63431871,1.1421166,,,,
frozen_rkl_s312,mention_fate_x_teacher_stance,,correct_object,kept_correct,,,,teacher_supports,,3882,0.23946703,,,0,0,,,0.069503835,,0.53018834,,0.80324012,,-0.16358998,,0.044926653,,0.011176255,,0.10574823,,-0.06661536,,,0.88473906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915,0.9047619,0.9047619,1,0.69004017,1.0844599,1.514371,0.31414185,0.71185702,1.2288367,-0.05042854,-0.00014867261,0.060649076,0.03995128,0.13470928,0.32120775,0.0035079045,0.010352127,0.028064232,0.064592993,0,0,0,0.089558647,0,0,0.33333333,0.51627168,0.5,1,1,0.27266873,0,0.5,1,0.056907951,0,0,0,1,0,0,0.47604328,0.5,1,1,0.013431363,0.039777427,0.10889574,0.018985568,0.059522645,0.15567525,0.70670673,0.58395204,0.98303407,1.4388761,-0.06695432,-0.02437447,-0.012353495,0.36659836,0.20481814,0.49962606,0.90409011,,,,
frozen_rkl_s312,mention_fate_x_teacher_stance,,correct_object,removed_correct,,,,teacher_neutral,,33,0.0020356548,,,0,1,,,0.0010546196,,0.073305875,,0.14423042,,-0.00030750838,,0.0023679234,,0.00059063944,,0.0027246931,,-0.0054131922,,,0.87975178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.9047619,0.9047619,1,0.047866739,0.16371727,0.45293413,0.0068131522,0.025544602,0.18272758,-4.8345697e-05,0.0013810396,0.013942158,3.8146527e-06,0.0030976529,0.0082650345,0.00012847803,0.00042514098,0.0018344371,0,0,0,0,0,0,0,0,0.16666667,0,0,1,0.8030303,1,1,1,0.03030303,0,0,0,1,1,0,0,0,0,0,0.00056107086,0.0016563154,0.0069392276,0.00023262668,0.0011682776,0.0026535325,0.14361852,0.040718645,0.16261092,0.46515676,4.8155838e-05,0.00072775409,0.0022815056,0.072998367,0.0067598708,0.025763039,0.18405313,,,,
frozen_rkl_s312,mention_fate_x_teacher_stance,,correct_object,removed_correct,,,,teacher_rejects,,66,0.0040713096,,,0,1,,,0.054397219,,0.59743288,,0.91148242,,0.19717272,,0.061840551,,0.013337304,,-0.073877212,,0.087002103,,,0.87788957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.9047619,0.94155844,1,0.79679438,1.1563417,1.699795,0.32801178,0.6392938,1.218305,0.053999978,0.1220646,0.31207851,-0.042889111,-0.003324094,0.063344881,0.0050313347,0.011738626,0.02738321,0.045454545,0,0,0,0.12121212,0,0,0.75,0.10606061,0,0,0.5,0.43939394,0,1,1,0.28787879,0,0.875,1,1,1,0,0.51515152,0.5,1,1,0.022182344,0.049745457,0.12049852,0.030786294,0.075233322,0.15047908,1.015468,0.90017778,1.2353023,1.730436,0.10959214,0.26493757,0.38191694,0.79460561,0.47596487,0.98304881,1.673865,,,,
frozen_rkl_s312,mention_fate_x_teacher_stance,,correct_object,removed_correct,,,,teacher_supports,,55,0.003392758,,,0,1,,,0.21680569,,0.88664488,,1.1262436,,-0.3086932,,0.072658881,,0.016805965,,0.18003218,,-0.023552578,,,0.87962003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0.9047619,0.90692641,1,1.1061909,1.5723779,1.920382,0.57506055,1.2003827,1.839374,-0.015916683,0.052913691,0.15561675,0.05813387,0.23164704,0.52833505,0.0090850119,0.018440533,0.040007247,0.11818182,0,0,0.8,0.15454545,0,0,1,0.32727273,0,0.75,1,0.34545455,0,0.75,1,0.054545455,0,0,0,1,1,0,0.67878788,1,1,1,0.034429319,0.071301311,0.1721922,0.040667959,0.12361155,0.3138302,1.0188843,0.90942842,1.3820471,2.0058849,-0.11102939,-0.029951118,-0.012607437,0.57795168,0.38705033,0.82863865,1.376959,,,,
frozen_rkl_s312,mention_fate_x_teacher_stance,,hallucinated_object,kept_hallucinated,,,,teacher_neutral,,811,0.050027759,,,1,0,,,0.0012431692,,0.036699842,,0.10681946,,-0.00051449473,,0.0024400846,,0.00059098742,,-0.00097197012,,-0.0026943435,,,0.90657664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,0.9047619,1,1,0.017026324,0.078694887,0.29437128,0.0021878371,0.013896872,0.070803992,-5.2525196e-05,0.00090841064,0.0094563961,3.4570312e-06,0.00073497446,0.0047565103,2.3232569e-05,0.00018423254,0.00076733623,0,0,0,0,0.0036991369,0,0,0,0.098335388,0,0,0.5,0.8850185,1,1,1,0.012946979,0,0,0,1,0,0,0.012022195,0,0,0,9.2043163e-05,0.00070769168,0.0032134298,9.5852258e-05,0.00061453023,0.0020634152,0.10462052,0.016366899,0.076618932,0.28543034,-2.7417914e-06,7.062807e-05,0.0010920363,0.036185347,0.0020185588,0.01211487,0.068024389,,,,
frozen_rkl_s312,mention_fate_x_teacher_stance,,hallucinated_object,kept_hallucinated,,,,teacher_rejects,,718,0.044290914,,,1,0,,,0.066491456,,0.44381788,,0.78989359,,0.1973929,,0.040129636,,0.009147908,,-0.06591002,,0.041572765,,,0.88627526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,0.9047619,0.9047619,1,0.67398483,1.1459523,1.533326,0.25301534,0.59522569,1.1067112,0.027043939,0.099316254,0.20034103,-0.020683855,0.0039238781,0.086062329,0.0032922151,0.009982208,0.025681256,0.030640669,0,0,0,0.067130919,0,0,0,0.18389044,0,0,1,0.42121634,0,1,1,0.29712163,0,1,1,1,0,0,0.43347261,0,1,1,0.013534401,0.042162785,0.1136017,0.017721865,0.054584606,0.15907315,0.87450332,0.76087093,1.2293904,1.6263982,0.070083678,0.19149229,0.46799799,0.64121079,0.38724987,0.81016199,1.5373249,,,,
frozen_rkl_s312,mention_fate_x_teacher_stance,,hallucinated_object,kept_hallucinated,,,,teacher_supports,,724,0.044661033,,,1,0,,,0.080196281,,0.70266466,,0.94705513,,-0.21266378,,0.054418358,,0.013131702,,0.099796051,,-0.052195024,,,0.88865019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,0.9047619,0.9047619,1,0.85641381,1.3096758,1.7719828,0.43429624,0.89902923,1.5494702,-0.046786189,0.018684044,0.1181278,0.033649791,0.14863713,0.38742803,0.0047373578,0.014077113,0.033001651,0.078729282,0,0,0,0.10082873,0,0,0.5,0.48319521,0,1,1,0.23664825,0,0.5,1,0.10059853,0,0,0.5,1,0,0,0.57953499,1,1,1,0.018567597,0.055446269,0.13814149,0.025472147,0.078927718,0.18569967,0.84976815,0.73542273,1.2282161,1.6493335,-0.091204487,-0.030233225,-0.014190589,0.49000089,0.27813333,0.66582173,1.1365949,,,,
frozen_rkl_s312,mention_fate_x_teacher_stance,,hallucinated_object,removed_hallucinated,,,,teacher_neutral,,91,0.0056134723,,,1,1,,,0.0053403136,,0.1106318,,0.23588388,,-0.00058259232,,0.013704143,,0.0031550716,,0.0084977316,,0.012478357,,,0.9118797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0.9047619,1,1,0.075124549,0.23722912,0.71222538,0.013116742,0.05346144,0.3400853,5.7032012e-06,0.0095057697,0.050617754,-4.7681169e-07,0.0014766272,0.017690009,0.00014947655,0.00055516243,0.002670195,0,0,0,0,0.032967033,0,0,0,0.12637363,0,0,1,0.8021978,1,1,1,0.038461538,0,0,0,1,0,1,0.038461538,0,0,0,0.0006939657,0.0021770991,0.012466926,0.00030309704,0.0013747439,0.0025854772,0.23814491,0.062827408,0.25074542,0.70100105,-1.0251559e-05,0.00039229682,0.0022825673,0.11004921,0.010706837,0.05358219,0.34092769,,,,
frozen_rkl_s312,mention_fate_x_teacher_stance,,hallucinated_object,removed_hallucinated,,,,teacher_rejects,,195,0.012028869,,,1,1,,,0.1327007,,0.73420392,,1.1406004,,0.33805989,,0.098064121,,0.020794559,,-0.12476521,,0.081341459,,,0.86437501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,0.9047619,0.9047619,1,1.0318019,1.5285037,2.1395535,0.49775755,0.90190792,1.7410194,0.032541424,0.13191382,0.36848841,-0.050597422,0.010177717,0.15605884,0.0072834918,0.021494372,0.051800326,0.042735043,0,0,0,0.13333333,0,0,1,0.1982906,0,0,1,0.28461538,0,0.83333333,1,0.34102564,0,1,1,1,0,1,0.62564103,1,1,1,0.029535204,0.092190396,0.21792039,0.03370557,0.12767673,0.32150881,1.2333974,1.1036812,1.6500148,2.3608215,0.13247621,0.37752046,0.9513948,1.0722638,0.70478106,1.3847579,2.4758707,,,,
frozen_rkl_s312,mention_fate_x_teacher_stance,,hallucinated_object,removed_hallucinated,,,,teacher_supports,,203,0.012522361,,,1,1,,,0.1218247,,1.0251837,,1.270889,,-0.25445485,,0.077473408,,0.017372116,,0.12348192,,-0.032317463,,,0.8749963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,0.9047619,0.9047619,1,1.1189049,1.6903623,2.2521128,0.73621523,1.3313571,2.3180768,-0.030921936,0.067529082,0.19786782,0.055310041,0.22818586,0.48138566,0.0078781918,0.018124894,0.04061771,0.13054187,0,0,1,0.1182266,0,0,1,0.4228243,0,1,1,0.17651888,0,0,1,0.15188834,0,0,1,1,0,1,0.66666667,1,1,1,0.031160679,0.073214516,0.17096167,0.033106793,0.11496536,0.20658513,1.177673,1.0448245,1.623789,2.2616169,-0.11101913,-0.038474834,-0.014571671,0.7707289,0.54785943,0.96081829,1.7416089,,,,
frozen_rkl_s312,mention_fate_x_offline_risk_bin,,correct_object,kept_correct,,,,,offline_risk_tail,3558,0.2194806,,,0,0,,,0.11491739,,0.77633263,,1.1139994,,-0.03521452,,0.070057373,,0.016960193,,0.062857621,,-0.038208067,,,0.87756548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,0.9047619,0.9047619,1,1.0195884,1.404365,1.8485981,0.59707329,0.96864581,1.4854986,-0.02824205,0.04329583,0.1505396,0.045712817,0.16872825,0.38330099,0.0073820611,0.018180327,0.040877398,0.087174443,0,0,0,0.15163013,0,0,1,0.35167229,0,1,1,0.23137999,0,0.5,1,0.17814315,0,0,1,1,0,0,0.91034289,1,1,1,0.029679497,0.071567461,0.16693677,0.048298674,0.10939581,0.24749961,1.0804269,0.98472321,1.3921099,1.8348143,-0.056084752,0.13910447,0.34182821,0.74111811,0.57146735,0.93968722,1.4670685,,,,
frozen_rkl_s312,mention_fate_x_offline_risk_bin,,correct_object,kept_correct,,,,,offline_safe_bulk,9757,0.60187527,,,0,0,,,0.0074665807,,0.085666922,,0.23302286,,0.0047540318,,0.007382767,,0.0016671097,,0.00084380775,,-0.003217264,,,0.8993887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966,0.9047619,0.95238095,1,0.10672536,0.36888236,0.66622292,0.018783785,0.10030806,0.24170662,-0.00019511767,0.0068116784,0.052687854,1.3947054e-05,0.0047289412,0.029912053,0.00022159098,0.0012863056,0.0039845422,0.0038006901,0,0,0,0.0044583376,0,0,0,0.21472618,0,0,1,0.72108913,1,1,1,0.05592566,0,0,0,1,0,0,0,0,0,0,0.00087530195,0.0051268585,0.016200474,0.0010417643,0.0056087133,0.015624088,0.2384138,0.10502809,0.38020283,0.68217076,-1.1920906e-07,0.0039176028,0.033051376,0.090420953,0.018753378,0.10403714,0.25864033,,,,
frozen_rkl_s312,mention_fate_x_offline_risk_bin,,correct_object,removed_correct,,,,,offline_risk_tail,78,0.0048115477,,,0,1,,,0.18675444,,1.0484632,,1.3143146,,-0.068126576,,0.093394427,,0.020927672,,0.076709463,,0.03499612,,,0.8677317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.9047619,0.9047619,1,1.1849687,1.6770453,2.1416127,0.69035995,1.2548439,1.905456,0.0086098909,0.10212721,0.33985615,-0.00055916049,0.21321157,0.46311865,0.011361267,0.022247192,0.042512224,0.12179487,0,0,1,0.21153846,0,0,1,0.20512821,0,0,1,0.26282051,0,0.5,1,0.19871795,0,0,1,1,1,0,0.91452991,1,1,1,0.047158429,0.090859903,0.1821826,0.065506335,0.14216789,0.29855962,1.2930675,1.1966326,1.5876459,2.1464697,-0.012366951,0.24634645,0.36383762,0.98033664,0.76485871,1.2297044,1.8129861,,,,
frozen_rkl_s312,mention_fate_x_offline_risk_bin,,correct_object,removed_correct,,,,,offline_safe_bulk,76,0.0046881747,,,0,1,,,0.012927447,,0.11625002,,0.32031973,,0.017618404,,0.011461723,,0.0025226688,,-0.01141512,,0.020242294,,,0.89037564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0.9047619,0.96428571,1,0.24908432,0.52230307,0.76066679,0.058577027,0.13447578,0.32889044,7.3490367e-06,0.049835689,0.10433602,-7.8049106e-06,0.0059900085,0.026477981,0.00065270624,0.0024619187,0.0051812129,0,0,0,0,0,0,0,0,0.19078947,0,0,1,0.71052632,1,1,1,0.098684211,0,0,0.25,1,1,0,0,0,0,0,0.0026515825,0.010165661,0.022619463,0.0037084107,0.010971618,0.020449402,0.35446941,0.24629963,0.60691155,0.87279195,0.00060253404,0.024089953,0.069960847,0.13386842,0.05901975,0.20407578,0.37703705,,,,
frozen_rkl_s312,mention_fate_x_offline_risk_bin,,hallucinated_object,kept_hallucinated,,,,,offline_risk_tail,765,0.04719018,,,1,0,,,0.12304371,,0.93351282,,1.2492059,,-0.031239208,,0.073762056,,0.017646594,,0.046374194,,-0.021300325,,,0.87592552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,0.9047619,0.9047619,1,1.1756731,1.5343803,1.939845,0.70430613,1.1373997,1.7357801,-0.015703321,0.075241208,0.18858862,0.026838958,0.18306965,0.44029102,0.0089074988,0.021116998,0.044703418,0.097385621,0,0,0,0.14928105,0,0,1,0.34252723,0,1,1,0.17997821,0,0,1,0.23082789,0,0,1,1,0,0,0.968061,1,1,1,0.035190143,0.084959976,0.1813696,0.055361487,0.12408398,0.25443842,1.2140278,1.1429143,1.5487127,1.9145308,-0.060436383,0.15387118,0.42995617,0.90227361,0.68238401,1.1367581,1.7125895,,,,
frozen_rkl_s312,mention_fate_x_offline_risk_bin,,hallucinated_object,kept_hallucinated,,,,,offline_safe_bulk,1488,0.091789526,,,1,0,,,0.0085233508,,0.09611339,,0.25792982,,0.0075539435,,0.0092492645,,0.0020532235,,-0.007617997,,0.0041462934,,,0.90381653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455,0.9047619,1,1,0.13367926,0.43577492,0.6855913,0.024101718,0.11700633,0.25372964,-3.3442114e-05,0.014039281,0.081366745,4.7683534e-07,0.0028133932,0.028019457,0.00022408662,0.0015208842,0.0050317349,0.0030241935,0,0,0,0.0067204301,0,0,0,0.20133289,0,0,1,0.70822133,1,1,1,0.080701165,0,0,0,1,0,0,0,0,0,0,0.00087051617,0.0060036119,0.019771154,0.0013186804,0.0066055598,0.01839279,0.26830748,0.12190354,0.47815818,0.72250867,0,0.0053595002,0.044350656,0.10366733,0.023471489,0.12901302,0.28667826,,,,
frozen_rkl_s312,mention_fate_x_offline_risk_bin,,hallucinated_object,removed_hallucinated,,,,,offline_risk_tail,275,0.01696379,,,1,1,,,0.17068956,,1.2003839,,1.5162424,,0.037262757,,0.11093882,,0.024599793,,0.019419917,,0.0049262003,,,0.8608845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,0.9047619,0.9047619,1,1.3962936,1.9243366,2.5486967,0.89465392,1.4897316,2.4563551,-0.012809634,0.10134739,0.26104755,0.019594729,0.21973592,0.46403499,0.01147894,0.025142887,0.055268293,0.11575758,0,0,1,0.17818182,0,0,1,0.32363636,0,1,1,0.14060606,0,0,0.86666667,0.24181818,0,0.41666667,1,1,0,1,0.94848485,1,1,1,0.047410283,0.099313896,0.21688845,0.072337389,0.16517887,0.33439413,1.4950237,1.3819578,1.909499,2.5145803,-0.01840055,0.22065568,0.81528845,1.2376467,0.88246435,1.5412717,2.5132741,,,,
frozen_rkl_s312,mention_fate_x_offline_risk_bin,,hallucinated_object,removed_hallucinated,,,,,offline_safe_bulk,214,0.013200913,,,1,1,,,0.019408374,,0.14599988,,0.39675842,,0.018537714,,0.026114517,,0.0051572283,,-0.017895187,,0.042439088,,,0.89913641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,0.9047619,1,1,0.30584088,0.65915011,0.91720617,0.061966605,0.19138912,0.3612666,0.0014670156,0.051218212,0.21790254,-0.00069783302,0.0052027372,0.047313273,0.0008430669,0.0027155788,0.012638371,0.014018692,0,0,0,0.018691589,0,0,0,0.21962617,0,0,1,0.58722741,1,1,1,0.16043614,0,0,1,1,0,1,0,0,0,0,0.0033843257,0.012262135,0.053064616,0.0025851247,0.0083040709,0.021672351,0.42112039,0.31544171,0.70638868,0.93159388,-2.909444e-06,0.0143359,0.062059303,0.1645376,0.071066373,0.23848885,0.41552073,,,,
riskmask_p30_s100,token_role_x_rkl_nll,correct_object,,,highRKL,highNLL,,,,2318,0.0040420245,2318,0,,,1,0.15377595,,1.0689316,,1.3807514,,-0.093216621,,0.072441443,,0.017744699,,0.091921738,,-0.030862275,,0.8106126,0.88424022,,0.15056083,0.34124245,0.18981881,0.18334771,0.1350302,0.9047619,0.9047619,1,0.9884933,0.99896625,0.99989432,0.99999225,1.4814495,1,2,2,0.78688525,1.280873,1.6601825,2.1498364,0.82863408,1.2410426,1.8763841,1.553063,1,2,2,0.72476273,0.0012368501,5.8710575e-06,0.00039598346,0.003121835,-0.020307302,0.052151024,0.14391336,0.068584532,0.24510245,0.48653534,0.094963332,5.9604645e-08,0.375,0.75,0.019987658,0.014470279,0.077957749,0.14622126,0.99913719,0.99956859,1,0.0077482886,0.018478178,0.039515108,0.03174745,0.015996824,0.034614655,0.072249435,0.15056083,0.97627265,1,0.030966576,0.074301282,0.16375379,0.066772405,0.14618796,0.32049239,1.3269031,1.236754,1.6297834,2.1312604,-0.11282437,0.17649738,0.44140964,0.97571496,0.78073493,1.1855693,1.8098692,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1350302,0.18981881,0.34124245,0.18334771
riskmask_p30_s100,token_role_x_rkl_nll,correct_object,,,highRKL,lowNLL,,,,1980,0.0034526353,1980,0,,,0.44949495,0.089571383,,0.19150481,,0.59931219,,0.065192579,,0.031131714,,0.0072561699,,-0.013932893,,0.0017951025,,0.99343434,0.881447,,0.3459596,0.40808081,0.0070707071,0.23686869,0.002020202,0.9047619,0.9047619,1,0.99819513,0.99986064,0.99998881,0.99999899,1.0045455,1,1,1,0.97070707,0.58665544,0.79253218,1.0120868,0.1832099,0.28406237,0.3627379,1,1,1,1,0.96969697,6.8844388e-05,8.9406967e-07,5.6132674e-05,0.00050982833,-0.0016004294,0.086123943,0.19923313,1.2144446e-06,0.043601073,0.091407397,-0.0032196935,-2.9802322e-08,0.37500002,0.75000002,-0.005753112,3.4570694e-06,0.03650099,0.074448603,1,1,1,0.0032609254,0.0076800049,0.016675106,0.01935787,0.0095964978,0.018099541,0.038723438,0.3459596,0.46666667,0.44949495,0.012732532,0.030810473,0.068652074,0.039774897,0.077367537,0.16486434,0.62671491,0.59166139,0.84036501,1.0919006,0.031098391,0.12422527,0.24297418,0.25669739,0.18372693,0.32995262,0.50315417,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002020202,0.0070707071,0.40808081,0.23686869
